id,0,1,2,3,4,5,6,7,8
1276,0.001,0.02075,0.96525,0.00425,0.0,0.00125,0.00575,0.0005,0.00125
1277,0.00075,0.0295,0.958,0.00575,0.00075,0.00075,0.004,0.00025,0.00025
1278,0.0,0.9935,0.0035,0.003,0.0,0.0,0.0,0.0,0.0
1279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1280,0.0025,0.0005,0.0005,0.0,0.00025,0.00075,0.00175,0.99275,0.001
1281,0.002,0.00025,0.00025,0.00025,0.0,0.00275,0.00075,0.98975,0.004
1282,0.00025,0.97375,0.01525,0.00275,0.00025,0.001,0.00175,0.002,0.003
1283,0.0,0.00025,0.0,0.0,0.0,0.99925,0.00025,0.0,0.00025
1284,0.01975,0.0045,0.00425,0.003,0.001,0.9265,0.01375,0.018,0.00925
1285,0.001,0.0,0.0,0.0,0.00025,0.00675,0.0005,0.987,0.0045
1286,0.0,0.00725,0.992,0.00025,0.0,0.00025,0.00025,0.0,0.0
1287,0.00025,0.99125,0.0065,0.0015,0.0,0.0005,0.0,0.0,0.0
1288,0.0,0.06825,0.92975,0.00175,0.0,0.0,0.00025,0.0,0.0
1289,0.0,0.96125,0.01925,0.01625,0.0,0.0,0.0025,0.00025,0.0005
1290,0.0,0.983,0.01175,0.00425,0.0,0.0,0.00025,0.0005,0.00025
1291,0.0,0.12675,0.869,0.00425,0.0,0.0,0.0,0.0,0.0
1292,0.0,0.00025,0.0,0.0,0.0,0.999,0.0,0.0005,0.00025
1293,0.004,0.01375,0.01425,0.00775,0.001,0.0085,0.943,0.0045,0.00325
1294,0.007,0.00325,0.00125,0.0005,0.00025,0.00975,0.9595,0.01375,0.00475
1295,0.00075,0.032,0.95075,0.01025,0.0,0.00075,0.0035,0.00025,0.00175
1296,0.93875,0.00275,0.0025,0.00025,0.00225,0.01425,0.008,0.015,0.01625
1297,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0005,0.0
1298,0.00075,0.04375,0.01775,0.93225,0.00225,0.0,0.00175,0.00025,0.00125
1299,0.02,0.001,0.0,0.0,0.00075,0.01925,0.012,0.94425,0.00275
1300,0.00025,0.0115,0.0135,0.963,0.0,0.0,0.0115,0.00025,0.0
1301,0.00325,0.00325,0.00125,0.0025,0.0005,0.9785,0.00325,0.00425,0.00325
1302,0.00625,0.0025,0.00225,0.0,0.00075,0.00475,0.00475,0.00325,0.9755
1303,0.0,0.9885,0.01,0.001,0.0,0.00025,0.0,0.0,0.00025
1304,0.00125,0.00775,0.9375,0.01425,0.0,0.0115,0.0185,0.0065,0.00275
1305,0.012,0.0015,0.00075,0.00025,0.00025,0.958,0.008,0.00625,0.013
1306,0.0,0.001,0.00075,0.0005,0.99575,0.00075,0.00025,0.00075,0.00025
1307,0.0,0.961,0.02625,0.0125,0.00025,0.0,0.0,0.0,0.0
1308,0.0175,0.00125,0.0005,0.0,0.0,0.00525,0.00775,0.96425,0.0035
1309,0.0,0.00075,0.0005,0.00025,0.0,0.001,0.0015,0.99575,0.00025
1310,0.002,0.01825,0.022,0.01275,0.0005,0.00675,0.93075,0.00525,0.00175
1311,0.0,0.9955,0.0025,0.00125,0.00025,0.0,0.0,0.0,0.0005
1312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1313,0.014,0.846,0.00975,0.002,0.0,0.03325,0.04225,0.048,0.00475
1314,0.00025,0.00875,0.98825,0.0,0.001,0.0005,0.001,0.00025,0.0
1315,0.0085,0.00925,0.002,0.00175,0.00025,0.93,0.009,0.02975,0.0095
1316,0.0,0.0,0.00025,0.0,0.0,0.99975,0.0,0.0,0.0
1317,0.0005,0.95425,0.031,0.01175,0.0,0.001,0.00125,0.0,0.00025
1318,0.01575,0.00275,0.00825,0.002,0.0,0.013,0.913,0.0395,0.00575
1319,0.00025,0.00875,0.97425,0.01325,0.0,0.0,0.0035,0.0,0.0
1320,0.946,0.001,0.002,0.00175,0.00325,0.011,0.002,0.015,0.018
1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1322,0.00125,0.96225,0.01625,0.008,0.0,0.00225,0.0065,0.002,0.0015
1323,0.0005,0.9575,0.03175,0.00375,0.0005,0.001,0.005,0.0,0.0
1324,0.0005,0.001,0.00025,0.0,0.0,0.00675,0.00325,0.988,0.00025
1325,0.00025,0.0,0.0,0.0,0.0,0.998,0.0,0.0015,0.00025
1326,0.00025,0.035,0.92575,0.038,0.0,0.0,0.0005,0.0,0.0005
1327,0.0005,0.0005,0.0,0.0,0.0,0.0035,0.99525,0.00025,0.0
1328,0.00425,0.0,0.0005,0.0005,0.0,0.98525,0.00475,0.0035,0.00125
1329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1330,0.001,0.97175,0.01275,0.00825,0.0,0.0015,0.0035,0.001,0.00025
1331,0.0,0.0215,0.021,0.95625,0.00025,0.00025,0.0005,0.0,0.00025
1332,0.007,0.004,0.0055,0.00125,0.0,0.012,0.96075,0.00275,0.00675
1333,0.002,0.94275,0.03525,0.0015,0.0025,0.0015,0.00825,0.00325,0.003
1334,0.00625,0.02475,0.01475,0.9245,0.0,0.01,0.008,0.00525,0.0065
1335,0.0,0.96825,0.024,0.00775,0.0,0.0,0.0,0.0,0.0
1336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1337,0.0,0.98875,0.0055,0.00575,0.0,0.0,0.0,0.0,0.0
1338,0.0,0.0,0.0,0.0,0.0,0.99975,0.0,0.0,0.00025
1339,0.0,0.97225,0.0205,0.004,0.00025,0.00125,0.00025,0.0005,0.001
1340,0.00025,0.964,0.02775,0.00525,0.0,0.00075,0.00175,0.00025,0.0
1341,0.00375,0.012,0.0055,0.00325,0.00025,0.0025,0.00275,0.003,0.967
1342,0.0,0.9715,0.0225,0.00475,0.0,0.0,0.001,0.00025,0.0
1343,0.0,0.9575,0.04175,0.00075,0.0,0.0,0.0,0.0,0.0
1344,0.00025,0.0,0.0,0.0,0.99975,0.0,0.0,0.0,0.0
1345,0.00025,0.95175,0.0305,0.01075,0.00025,0.001,0.005,0.0005,0.0
1346,0.0,0.98225,0.0065,0.01125,0.0,0.0,0.0,0.0,0.0
1347,0.00125,0.00075,0.00075,0.0,0.00025,0.989,0.002,0.00475,0.00125
1348,0.94975,0.0025,0.0015,0.0005,0.0015,0.006,0.0125,0.01475,0.011
1349,0.00025,0.0,0.0,0.0,0.0,0.003,0.00075,0.996,0.0
1350,0.00075,0.0015,0.002,0.00125,0.00025,0.006,0.00075,0.00425,0.98325
1351,0.00125,0.00275,0.003,0.00175,0.00075,0.004,0.0065,0.9725,0.0075
1352,0.902,0.00775,0.01025,0.0005,0.0005,0.01625,0.01875,0.0385,0.0055
1353,0.0005,0.0,0.0,0.80125,0.0,0.19575,0.00175,0.00075,0.0
1354,0.0,0.0255,0.9745,0.0,0.0,0.0,0.0,0.0,0.0
1355,0.00275,0.0285,0.02225,0.92525,0.00025,0.0035,0.0065,0.00325,0.00775
1356,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1357,0.0,0.97675,0.0125,0.0,0.00875,0.0,0.001,0.00025,0.00075
1358,0.0,0.0,0.0005,0.0,0.9995,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,0.0035,0.068,0.0115,0.01575,0.00175,0.00125,0.007,0.00325,0.888
1361,0.0115,0.00275,0.00175,0.00125,0.00025,0.93825,0.00225,0.007,0.035
1362,0.0005,0.934,0.042,0.008,0.0,0.00125,0.012,0.0,0.00225
1363,0.0,0.33333333333333626,0.33333333333333626,0.33333333333333626,0.0,0.0,0.0,0.0,0.0
1364,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0
1365,0.00025,0.00125,0.00225,0.00225,0.0005,0.982,0.009,0.0015,0.001
1366,0.0,0.03825,0.0345,0.92725,0.0,0.0,0.0,0.0,0.0
1367,0.0015,0.0,0.0,0.001,0.0,0.99475,0.0,0.002,0.00075
1368,0.001,0.0,0.00025,0.0,0.0,0.0035,0.9935,0.00075,0.001
1369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1370,0.0,0.9995,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0
1371,0.0045,0.00125,0.001,0.002,0.00075,0.981,0.0005,0.001,0.008
1372,0.00125,0.0205,0.9475,0.013,0.00025,0.0055,0.01025,0.001,0.00075
1373,0.00025,0.00025,0.0,0.0,0.0,0.0,0.00025,0.99925,0.0
1374,0.0,0.959,0.03175,0.00825,0.0,0.0,0.00075,0.0,0.00025
1375,0.0,0.98325,0.0145,0.00175,0.0,0.0,0.0,0.0,0.0005
1376,0.00025,0.0275,0.94725,0.02325,0.0,0.00025,0.00075,0.00025,0.0005
1377,0.00025,0.97725,0.00575,0.012,0.00225,0.002,0.0,0.00025,0.00025
1378,0.005,0.02425,0.9495,0.008,0.0005,0.0015,0.0105,0.00075,0.0
1379,0.00075,0.992,0.00275,0.00125,0.0,0.00125,0.0,0.00125,0.00075
1380,0.001,0.001,0.0005,0.00025,0.00025,0.9875,0.00325,0.0025,0.00375
1381,0.005,0.0005,0.002,0.0,0.0,0.0035,0.978,0.01025,0.00075
1382,0.00025,0.96575,0.019,0.00125,0.0005,0.00525,0.007,0.00075,0.00025
1383,0.00575,0.00225,0.0025,0.002,0.0,0.01,0.00525,0.00925,0.963
1384,0.002,0.00075,0.00075,0.00175,0.0,0.00275,0.0015,0.989,0.0015
1385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1386,0.0,0.96125,0.03825,0.0,0.00025,0.0,0.0,0.00025,0.0
1387,0.00825,0.00025,0.0005,0.0,0.00025,0.0005,0.00075,0.98775,0.00175
1388,0.0015,0.94975,0.02775,0.01025,0.0025,0.001,0.003,0.001,0.00325
1389,0.017,0.0125,0.90375,0.00175,0.0015,0.01475,0.0195,0.02025,0.009
1390,0.0,0.0265,0.9705,0.00275,0.0,0.0,0.0,0.00025,0.0
1391,0.0,0.0,0.0,0.00025,0.0,0.9995,0.00025,0.0,0.0
1392,0.00025,0.0235,0.96975,0.00475,0.0,0.00025,0.0005,0.0005,0.0005
1393,0.0,0.0,0.0,0.0,0.0,0.99975,0.0,0.00025,0.0
1394,0.00075,0.03225,0.949,0.01275,0.0,0.00275,0.0005,0.001,0.001
1395,0.0035,0.0,0.00025,0.0,0.0,0.0005,0.00075,0.9945,0.0005
1396,0.90375,0.00625,0.00375,0.00075,0.0005,0.011,0.01375,0.02025,0.04
1397,0.91225,0.00425,0.00375,0.0045,0.0005,0.0295,0.00975,0.01875,0.01675
1398,0.022,0.0025,0.00025,0.001,0.00025,0.0075,0.01025,0.94825,0.008
1399,0.0,0.00025,0.0,0.0,0.9995,0.0,0.00025,0.0,0.0
1400,0.0005,0.00025,0.0,0.0,0.0,0.9975,0.0005,0.00025,0.001
1401,0.0,0.98625,0.00925,0.004,0.0,0.0,0.00025,0.00025,0.0
1402,0.0,0.0055,0.0115,0.9765,0.0,0.0005,0.005,0.00025,0.00075
1403,0.01875,0.0095,0.0045,0.003,0.00175,0.02275,0.00825,0.01575,0.91575
1404,0.0,0.00025,0.0,0.0,0.0,0.9995,0.0,0.00025,0.0
1405,0.02,0.0195,0.86275,0.00375,0.0005,0.022,0.03375,0.027,0.01075
1406,0.00175,0.0,0.0,0.0005,0.0,0.9975,0.0,0.0,0.00025
1407,0.00025,0.95975,0.02325,0.00475,0.00025,0.00125,0.0095,0.00075,0.00025
1408,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.99925,0.0005
1409,0.00075,0.02025,0.974,0.0,0.0,0.0005,0.0005,0.00375,0.00025
1410,0.00125,0.00025,0.0,0.00025,0.00025,0.006,0.00125,0.98525,0.0055
1411,0.0025,0.00025,0.0005,0.0,0.0,0.001,0.00025,0.001,0.9945
1412,0.00025,0.00025,0.00175,0.0,0.0,0.0015,0.0,0.0005,0.99575
1413,0.0,0.94175,0.04275,0.01175,0.0,0.0,0.0035,0.0,0.00025
1414,0.0005,0.03375,0.00575,0.9515,0.0015,0.0035,0.00175,0.001,0.00075
1415,0.00175,0.01475,0.01575,0.954,0.00025,0.00375,0.004,0.00175,0.004
1416,0.0,0.0,0.0,0.0,0.0,0.99975,0.0,0.00025,0.0
1417,0.0,0.978,0.01825,0.0,0.0,0.0,0.00375,0.0,0.0
1418,0.0005,0.042,0.9175,0.03375,0.0,0.0,0.00625,0.0,0.0
1419,0.0,0.99475,0.00525,0.0,0.0,0.0,0.0,0.0,0.0
1420,0.92125,0.0005,0.0,0.0,0.0,0.00125,0.00075,0.003,0.07325
1421,0.0,0.03975,0.9515,0.00875,0.0,0.0,0.0,0.0,0.0
1422,0.0,0.06675,0.92025,0.01075,0.0,0.00025,0.0015,0.0,0.0005
1423,0.0,0.9705,0.0175,0.01125,0.0,0.0,0.00075,0.0,0.0
1424,0.00175,0.001,0.0015,0.00025,0.0,0.0115,0.976,0.0075,0.0005
1425,0.00075,0.06425,0.92675,0.0,0.00075,0.00125,0.00125,0.0045,0.0005
1426,0.0,0.995,0.004,0.00075,0.0,0.0,0.0,0.0,0.00025
1427,0.02075,0.003,0.00075,0.00025,0.00025,0.02875,0.907,0.036,0.00325
1428,0.00275,0.937,0.019,0.00925,0.0,0.009,0.01975,0.0025,0.00075
1429,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.99975,0.0
1430,0.00725,0.013,0.93625,0.009,0.00025,0.009,0.01325,0.00625,0.00575
1431,0.00025,0.01325,0.002,0.0025,0.98075,0.001,0.00025,0.0,0.0
1432,0.00425,0.0005,0.0005,0.00325,0.0005,0.97725,0.00075,0.008,0.005
1433,0.00025,0.9695,0.019,0.009,0.0005,0.0,0.0005,0.00075,0.0005
1434,0.00025,0.00025,0.0,0.0,0.0,0.99675,0.0005,0.002,0.00025
1435,0.00075,0.9435,0.03825,0.012,0.00075,0.0005,0.003,0.0005,0.00075
1436,0.0,0.98875,0.0095,0.00125,0.0,0.0,0.00025,0.0,0.00025
1437,0.00025,0.9565,0.02625,0.011,0.00175,0.00025,0.004,0.0,0.0
1438,0.004,0.0015,0.0025,0.0005,0.0,0.004,0.0045,0.982,0.001
1439,0.0,0.03075,0.9595,0.0085,0.0,0.0,0.00125,0.0,0.0
1440,0.00475,0.00275,0.00125,0.00025,0.0,0.00475,0.0135,0.9705,0.00225
1441,0.00075,0.97875,0.01025,0.006,0.0005,0.00025,0.00175,0.001,0.00075
1442,0.00025,0.98775,0.006,0.00225,0.0,0.00075,0.00275,0.0,0.00025
1443,0.9505,0.00075,0.00025,0.0005,0.0005,0.014,0.00575,0.0125,0.01525
1444,0.0,0.02525,0.95775,0.01225,0.0,0.0,0.0045,0.00025,0.0
1445,0.0025,0.00025,0.00125,0.00075,0.0,0.00175,0.004,0.001,0.9885
1446,0.00175,0.0775,0.03325,0.86975,0.0005,0.00175,0.00675,0.0015,0.00725
1447,0.00075,0.0,0.0,0.0,0.99925,0.0,0.0,0.0,0.0
1448,0.0,0.99875,0.0005,0.00025,0.00025,0.0,0.00025,0.0,0.0
1449,0.0005,0.0145,0.01225,0.9545,0.0,0.0015,0.015,0.00125,0.0005
1450,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.9995,0.0
1451,0.00375,0.00325,0.00275,0.00125,0.00025,0.01075,0.972,0.00325,0.00275
1452,0.00175,0.00175,0.00175,0.0,0.0,0.9825,0.004,0.00725,0.001
1453,0.0,0.98775,0.00775,0.004,0.00025,0.0,0.00025,0.0,0.0
1454,0.0125,0.009,0.0065,0.00275,0.004,0.018,0.013,0.01175,0.9225
1455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1456,0.00525,0.00375,0.00275,0.0015,0.00025,0.011,0.966,0.005,0.0045
1457,0.0,0.9715,0.02325,0.0045,0.0,0.0,0.0,0.0,0.00075
1458,0.00825,0.0045,0.003,0.00075,0.00025,0.01525,0.94475,0.021,0.00225
1459,0.0,0.0,0.0,0.0,0.0,0.999,0.00025,0.00075,0.0
1460,0.90675,0.0005,0.002,0.00025,0.0005,0.006,0.012,0.0705,0.0015
1461,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0005,0.0
1462,0.0,0.99625,0.00125,0.0025,0.0,0.0,0.0,0.0,0.0
1463,0.0,0.00025,0.0,0.0,0.99975,0.0,0.0,0.0,0.0
1464,0.0,0.0175,0.9715,0.01075,0.0,0.0,0.00025,0.0,0.0
1465,0.0,0.94075,0.0515,0.0,0.00275,0.00075,0.001,0.003,0.00025
1466,0.00125,0.0005,0.00025,0.00025,0.00025,0.92775,0.068,0.00175,0.0
1467,0.0,0.98675,0.0105,0.00275,0.0,0.0,0.0,0.0,0.0
1468,0.0,0.0,0.00025,0.0,0.0,0.0015,0.00025,0.998,0.0
1469,0.005,0.02325,0.93,0.01525,0.002,0.013,0.00325,0.00525,0.003
1470,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0,0.0005
1471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1472,0.0045,0.00225,0.001,0.001,0.0,0.00875,0.01475,0.9655,0.00225
1473,0.0005,0.0,0.0,0.00025,0.0,0.0015,0.00075,0.99675,0.00025
1474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1475,0.00125,0.968,0.01425,0.01125,0.00025,0.0,0.003,0.0005,0.0015
1476,0.0005,0.0335,0.927,0.03775,0.0005,0.00025,0.0,0.0,0.0005
1477,0.0005,0.00025,0.00025,0.001,0.0,0.9945,0.0015,0.002,0.0
1478,0.00525,0.005,0.00125,0.0,0.00125,0.00725,0.9725,0.00375,0.00375
1479,0.0,0.9845,0.013,0.00225,0.0,0.0,0.0,0.00025,0.0
1480,0.0,0.01425,0.9605,0.00675,0.0,0.0,0.0185,0.0,0.0
1481,0.00125,0.94875,0.02725,0.00475,0.0,0.00025,0.01525,0.0,0.0025
1482,0.00075,0.0,0.00025,0.0,0.0,0.0005,0.0,0.0,0.9985
1483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1485,0.00375,0.00325,0.003,0.007,0.0005,0.973,0.00225,0.00075,0.0065
1486,0.002,0.97875,0.00825,0.00425,0.0,0.00275,0.001,0.001,0.002
1487,0.0,0.966,0.0105,0.0235,0.0,0.0,0.0,0.0,0.0
1488,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.99925,0.0005
1489,0.0,0.9485,0.0365,0.01425,0.0,0.00025,0.0005,0.0,0.0
1490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1491,0.00825,0.00325,0.00125,0.00075,0.00025,0.006,0.005,0.969,0.00625
1492,0.00125,0.00075,0.00175,0.0005,0.0,0.002,0.99275,0.0005,0.0005
1493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1494,0.0,0.114,0.166,0.71975,0.0,0.0,0.00025,0.0,0.0
1495,0.0035,0.00575,0.00475,0.00225,0.0,0.0025,0.97575,0.00475,0.00075
1496,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0005,0.0
1497,0.01925,0.00025,0.00075,0.0005,0.0,0.00375,0.00175,0.0025,0.97125
1498,0.0005,0.9765,0.01025,0.009,0.00075,0.001,0.00025,0.0,0.00175
1499,0.0015,0.01025,0.973,0.006,0.00025,0.0035,0.00225,0.00125,0.002
1500,0.0,0.903,0.09425,0.00275,0.0,0.0,0.0,0.0,0.0
1501,0.00425,0.00025,0.00025,0.0,0.0,0.006,0.0,0.00025,0.989
1502,0.0005,0.04575,0.01825,0.935,0.0,0.0,0.00025,0.0,0.00025
1503,0.0,0.0205,0.9675,0.00475,0.0,0.00075,0.005,0.00075,0.00075
1504,0.0005,0.0345,0.955,0.0,0.008,0.00025,0.0,0.00175,0.0
1505,0.97475,0.00075,0.0015,0.00025,0.00025,0.00175,0.0055,0.01325,0.002
1506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0.00275,0.0225,0.9595,0.01325,0.0,0.0,0.00175,0.0,0.00025
1508,0.0,0.0,0.0,0.00075,0.99925,0.0,0.0,0.0,0.0
1509,0.0,0.9975,0.00175,0.00025,0.0,0.00025,0.0,0.0,0.00025
1510,0.00025,0.0,0.0,0.0,0.0,0.99975,0.0,0.0,0.0
1511,0.0045,0.00075,0.00175,0.0005,0.0,0.0045,0.0075,0.9735,0.007
1512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1513,0.00675,0.02925,0.91175,0.01075,0.0,0.00975,0.00875,0.00775,0.01525
1514,0.00075,0.0005,0.0,0.00075,0.00025,0.996,0.00075,0.00075,0.00025
1515,0.00025,0.971,0.0195,0.0085,0.0,0.00025,0.00025,0.0,0.00025
1516,0.91175,0.0065,0.00325,0.00175,0.00075,0.0085,0.01625,0.032,0.01925
1517,0.0,0.0,0.00025,0.0,0.0,0.9995,0.0,0.00025,0.0
1518,0.0,0.07025,0.0495,0.87775,0.00025,0.0,0.002,0.00025,0.0
1519,0.00025,0.00025,0.0,0.0,0.0,0.999,0.00025,0.00025,0.0
1520,0.001,0.97525,0.015,0.00275,0.001,0.00075,0.0,0.0005,0.00375
1521,0.0015,0.0,0.0,0.0,0.0,0.99725,0.00025,0.0,0.001
1522,0.0025,0.0,0.0,0.0,0.0,0.0055,0.0,0.992,0.0
1523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1524,0.854,0.004,0.0025,0.0015,0.00175,0.0205,0.0315,0.0665,0.01775
1525,0.0,0.99275,0.00625,0.0,0.00075,0.0,0.0,0.00025,0.0
1526,0.00025,0.0,0.0,0.0,0.0,0.00025,0.00125,0.99775,0.0005
1527,0.0,0.01125,0.9855,0.0,0.0,0.00175,0.00125,0.00025,0.0
1528,0.001,0.001,0.001,0.00025,0.0,0.00675,0.00975,0.9795,0.00075
1529,0.0,0.9945,0.00475,0.00075,0.0,0.0,0.0,0.0,0.0
1530,0.0,0.991,0.00825,0.00075,0.0,0.0,0.0,0.0,0.0
1531,0.0045,0.01275,0.012,0.9145,0.001,0.029,0.021,0.00425,0.001
1532,0.00025,0.01925,0.9795,0.0,0.0,0.00025,0.00025,0.0005,0.0
1533,0.002,0.00125,0.00075,0.0,0.0,0.0065,0.00325,0.98375,0.0025
1534,0.00025,0.0,0.0,0.0,0.0,0.01375,0.0,0.986,0.0
1535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1536,0.00125,0.90375,0.0835,0.008,0.0,0.0,0.00275,0.0005,0.00025
1537,0.0,0.0,0.0,0.0,0.0,0.9985,0.0,0.0015,0.0
1538,0.00025,0.0005,0.0,0.0,0.0,0.00325,0.996,0.0,0.0
1539,0.0095,0.007,0.00325,0.00425,0.00025,0.951,0.008,0.0085,0.00825
1540,0.00625,0.01425,0.949,0.00525,0.00025,0.0065,0.01,0.0065,0.002
1541,0.00075,0.0,0.0,0.0,0.0,0.001,0.001,0.99725,0.0
1542,0.00225,0.00675,0.01175,0.0065,0.0,0.00275,0.96725,0.002,0.00075
1543,0.00725,0.01625,0.00575,0.01025,0.007,0.91225,0.003,0.0065,0.03175
1544,0.003,0.002,0.0025,0.001,0.0,0.00375,0.009,0.97775,0.001
1545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1546,0.0,0.066,0.92725,0.006,0.0,0.0,0.0005,0.0,0.00025
1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1548,0.0,0.0005,0.0,0.0,0.0,0.99775,0.00075,0.00075,0.00025
1549,0.0,0.04125,0.95,0.00775,0.0,0.0,0.001,0.0,0.0
1550,0.00025,0.00025,0.00075,0.00025,0.0,0.00525,0.99275,0.0,0.0005
1551,0.0,0.007,0.00925,0.98075,0.0,0.00125,0.0005,0.00025,0.001
1552,0.01125,0.00075,0.0005,0.0005,0.00025,0.003,0.0035,0.97675,0.0035
1553,0.0,0.00825,0.98475,0.00475,0.0,0.00025,0.00075,0.0005,0.00075
1554,0.00025,0.0005,0.00025,0.00025,0.0,0.99775,0.00025,0.00025,0.0005
1555,0.0015,0.00125,0.00025,0.001,0.0,0.003,0.00175,0.99075,0.0005
1556,0.0,0.9665,0.033,0.00025,0.0,0.0,0.0,0.00025,0.0
1557,0.0,0.986,0.011,0.00275,0.0,0.0,0.0,0.0,0.00025
1558,0.0,0.9675,0.02175,0.00525,0.0,0.0005,0.00425,0.00075,0.0
1559,0.0,0.0,0.0,0.0,0.0,0.99975,0.0,0.00025,0.0
1560,0.00075,0.03025,0.94375,0.0105,0.001,0.0005,0.00975,0.00025,0.00325
1561,0.002,0.00075,0.0015,0.001,0.0,0.00175,0.98975,0.00175,0.0015
1562,0.0,0.00725,0.99175,0.0,0.0,0.00025,0.00025,0.0005,0.0
1563,0.002,0.05175,0.934,0.00775,0.003,0.0005,0.0,0.0,0.001
1564,0.004,0.00025,0.00025,0.0,0.0,0.991,0.0025,0.001,0.001
1565,0.0,0.14875,0.845,0.0045,0.0,0.0,0.00175,0.0,0.0
1566,0.00475,0.01325,0.0125,0.00125,0.001,0.00225,0.0025,0.0075,0.955
1567,0.00025,0.00025,0.001,0.0,0.0,0.00525,0.9915,0.00175,0.0
1568,0.01875,0.00125,0.0005,0.0,0.001,0.003,0.0005,0.015,0.96
1569,0.0005,0.006,0.003,0.0025,0.982,0.001,0.001,0.0025,0.0015
1570,0.005,0.035,0.03125,0.909,0.0025,0.00425,0.0085,0.0015,0.003
1571,0.9855,0.00125,0.001,0.0005,0.00025,0.003,0.0025,0.004,0.002
1572,0.0,0.9775,0.01225,0.00675,0.001,0.00075,0.00025,0.0005,0.001
1573,0.0,0.0185,0.97175,0.00675,0.0,0.00025,0.0025,0.0,0.00025
1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1575,0.01125,0.002,0.0045,0.0005,0.00025,0.005,0.00775,0.96525,0.0035
1576,0.00125,0.01625,0.959,0.0125,0.00175,0.002,0.004,0.001,0.00225
1577,0.00725,0.0,0.0,0.0,0.00025,0.0005,0.00025,0.00425,0.9875
1578,0.0025,0.0,0.0,0.0,0.0,0.0005,0.0,0.00025,0.99675
1579,0.00325,0.00825,0.963,0.00625,0.0005,0.00375,0.008,0.003,0.004
1580,0.00025,0.95325,0.026,0.015,0.0,0.00025,0.003,0.002,0.00025
1581,0.00125,0.9675,0.02,0.00325,0.0015,0.0015,0.00275,0.001,0.00125
1582,0.0,0.9805,0.00875,0.00975,0.0,0.0,0.0005,0.0,0.0005
1583,0.00075,0.9455,0.04375,0.00325,0.002,0.00225,0.0015,0.0,0.001
1584,0.001,0.0145,0.02225,0.9525,0.0,0.0055,0.00225,0.001,0.001
1585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1586,0.003,0.0,0.00025,0.0,0.0,0.001,0.0025,0.9925,0.00075
1587,0.0105,0.02075,0.02425,0.0135,0.002,0.00675,0.903,0.00625,0.013
1588,0.0,0.00625,0.97725,0.011,0.0,0.00025,0.0005,0.0035,0.00125
1589,0.0005,0.0045,0.948,0.0105,0.0,0.004,0.0295,0.002,0.001
1590,0.0,0.994,0.0045,0.0015,0.0,0.0,0.0,0.0,0.0
1591,0.00125,0.0195,0.96475,0.005,0.0005,0.00175,0.0035,0.00175,0.002
1592,0.0,0.07175,0.92675,0.0,0.0,0.0,0.00075,0.00075,0.0
1593,0.00075,0.0305,0.96025,0.005,0.0,0.0,0.00325,0.00025,0.0
1594,0.0,0.96625,0.03375,0.0,0.0,0.0,0.0,0.0,0.0
1595,0.03,0.001,0.0005,0.0,0.00025,0.9065,0.00225,0.04325,0.01625
